subject,behavior,count,total_duration_s,video_id
1st Goby,INSIDE,0,0,j367
1st Goby,EDGE,0,0,j367
1st Goby,NEAR,0,0,j367
1st Goby,AWAY,0,0,j367
1st Goby,CONTACT,0,0,j367
1st Goby,APART,0,0,j367
1st Goby,EAT,0,NA,j367
1st Goby,DEFENCE,0,NA,j367
1st Goby,DASH,0,NA,j367
1st Goby,OUT OF FRME,0,0,j367
1st Goby,BLACK EYES,0,0,j367
1st Goby,CHASE HETERO,0,NA,j367
1st Goby,CHASE CON,0,NA,j367
1st Goby,CHASE UNKNOWN,0,NA,j367
2nd Goby,INSIDE,0,0,j367
2nd Goby,EDGE,0,0,j367
2nd Goby,NEAR,0,0,j367
2nd Goby,AWAY,0,0,j367
2nd Goby,CONTACT,0,0,j367
2nd Goby,APART,0,0,j367
2nd Goby,EAT,0,NA,j367
2nd Goby,DEFENCE,0,NA,j367
2nd Goby,DASH,0,NA,j367
2nd Goby,OUT OF FRME,0,0,j367
2nd Goby,BLACK EYES,0,0,j367
2nd Goby,CHASE HETERO,0,NA,j367
2nd Goby,CHASE CON,0,NA,j367
2nd Goby,CHASE UNKNOWN,0,NA,j367
1st Shrimp,INSIDE,8,220.346,j368
1st Shrimp,EDGE,14,38.716,j368
1st Shrimp,NEAR,10,37.179,j368
1st Shrimp,AWAY,3,3.725,j368
1st Shrimp,CONTACT,10,131.156,j368
1st Shrimp,APART,10,168.825,j368
1st Shrimp,EAT,0,NA,j368
1st Shrimp,DEFENCE,0,NA,j368
1st Shrimp,DASH,0,NA,j368
1st Shrimp,OUT OF FRME,0,0,j368
1st Shrimp,BLACK EYES,0,0,j368
1st Shrimp,CHASE HETERO,0,NA,j368
1st Shrimp,CHASE CON,0,NA,j368
1st Shrimp,CHASE UNKNOWN,0,NA,j368
2nd Shrimp,INSIDE,3,295.001,j368
2nd Shrimp,EDGE,3,4.244,j368
2nd Shrimp,NEAR,1,0.749,j368
2nd Shrimp,AWAY,0,0,j368
2nd Shrimp,CONTACT,5,54.642,j368
2nd Shrimp,APART,6,245.352,j368
2nd Shrimp,EAT,0,NA,j368
2nd Shrimp,DEFENCE,0,NA,j368
2nd Shrimp,DASH,0,NA,j368
2nd Shrimp,OUT OF FRME,0,0,j368
2nd Shrimp,BLACK EYES,0,0,j368
2nd Shrimp,CHASE HETERO,0,NA,j368
2nd Shrimp,CHASE CON,0,NA,j368
2nd Shrimp,CHASE UNKNOWN,0,NA,j368
3rd Shrimp,INSIDE,0,0,j368
3rd Shrimp,EDGE,0,0,j368
3rd Shrimp,NEAR,0,0,j368
3rd Shrimp,AWAY,0,0,j368
3rd Shrimp,CONTACT,0,0,j368
3rd Shrimp,APART,0,0,j368
3rd Shrimp,EAT,0,NA,j368
3rd Shrimp,DEFENCE,0,NA,j368
3rd Shrimp,DASH,0,NA,j368
3rd Shrimp,OUT OF FRME,0,0,j368
3rd Shrimp,BLACK EYES,0,0,j368
3rd Shrimp,CHASE HETERO,0,NA,j368
3rd Shrimp,CHASE CON,0,NA,j368
3rd Shrimp,CHASE UNKNOWN,0,NA,j368
1st Goby,INSIDE,0,0,j368
1st Goby,EDGE,0,0,j368
1st Goby,NEAR,0,0,j368
1st Goby,AWAY,0,0,j368
1st Goby,CONTACT,0,0,j368
1st Goby,APART,0,0,j368
1st Goby,EAT,0,NA,j368
1st Goby,DEFENCE,0,NA,j368
1st Goby,DASH,0,NA,j368
1st Goby,OUT OF FRME,0,0,j368
1st Goby,BLACK EYES,0,0,j368
1st Goby,CHASE HETERO,0,NA,j368
1st Goby,CHASE CON,0,NA,j368
1st Goby,CHASE UNKNOWN,0,NA,j368
2nd Goby,INSIDE,0,0,j368
2nd Goby,EDGE,0,0,j368
2nd Goby,NEAR,0,0,j368
2nd Goby,AWAY,0,0,j368
2nd Goby,CONTACT,0,0,j368
2nd Goby,APART,0,0,j368
2nd Goby,EAT,0,NA,j368
2nd Goby,DEFENCE,0,NA,j368
2nd Goby,DASH,0,NA,j368
2nd Goby,OUT OF FRME,0,0,j368
2nd Goby,BLACK EYES,0,0,j368
2nd Goby,CHASE HETERO,0,NA,j368
2nd Goby,CHASE CON,0,NA,j368
2nd Goby,CHASE UNKNOWN,0,NA,j368
1st Shrimp,INSIDE,14,225.187,j369
1st Shrimp,EDGE,25,38.489,j369
1st Shrimp,NEAR,18,33.32,j369
1st Shrimp,AWAY,6,2.946,j369
1st Shrimp,CONTACT,14,102.775,j369
1st Shrimp,APART,15,197.197,j369
1st Shrimp,EAT,0,NA,j369
1st Shrimp,DEFENCE,0,NA,j369
1st Shrimp,DASH,0,NA,j369
1st Shrimp,OUT OF FRME,0,0,j369
1st Shrimp,BLACK EYES,0,0,j369
1st Shrimp,CHASE HETERO,0,NA,j369
1st Shrimp,CHASE CON,0,NA,j369
1st Shrimp,CHASE UNKNOWN,0,NA,j369
2nd Shrimp,INSIDE,0,0,j369
2nd Shrimp,EDGE,0,0,j369
2nd Shrimp,NEAR,0,0,j369
2nd Shrimp,AWAY,0,0,j369
2nd Shrimp,CONTACT,0,0,j369
2nd Shrimp,APART,0,0,j369
2nd Shrimp,EAT,0,NA,j369
2nd Shrimp,DEFENCE,0,NA,j369
2nd Shrimp,DASH,0,NA,j369
2nd Shrimp,OUT OF FRME,0,0,j369
2nd Shrimp,BLACK EYES,0,0,j369
2nd Shrimp,CHASE HETERO,0,NA,j369
2nd Shrimp,CHASE CON,0,NA,j369
2nd Shrimp,CHASE UNKNOWN,0,NA,j369
3rd Shrimp,INSIDE,0,0,j369
3rd Shrimp,EDGE,0,0,j369
3rd Shrimp,NEAR,0,0,j369
3rd Shrimp,AWAY,0,0,j369
3rd Shrimp,CONTACT,0,0,j369
3rd Shrimp,APART,0,0,j369
3rd Shrimp,EAT,0,NA,j369
3rd Shrimp,DEFENCE,0,NA,j369
3rd Shrimp,DASH,0,NA,j369
3rd Shrimp,OUT OF FRME,0,0,j369
3rd Shrimp,BLACK EYES,0,0,j369
3rd Shrimp,CHASE HETERO,0,NA,j369
3rd Shrimp,CHASE CON,0,NA,j369
3rd Shrimp,CHASE UNKNOWN,0,NA,j369
1st Goby,INSIDE,0,0,j369
1st Goby,EDGE,0,0,j369
1st Goby,NEAR,0,0,j369
1st Goby,AWAY,0,0,j369
1st Goby,CONTACT,0,0,j369
1st Goby,APART,0,0,j369
1st Goby,EAT,0,NA,j369
1st Goby,DEFENCE,0,NA,j369
1st Goby,DASH,0,NA,j369
1st Goby,OUT OF FRME,0,0,j369
1st Goby,BLACK EYES,0,0,j369
1st Goby,CHASE HETERO,0,NA,j369
1st Goby,CHASE CON,0,NA,j369
1st Goby,CHASE UNKNOWN,0,NA,j369
2nd Goby,INSIDE,0,0,j369
2nd Goby,EDGE,0,0,j369
2nd Goby,NEAR,0,0,j369
2nd Goby,AWAY,0,0,j369
2nd Goby,CONTACT,0,0,j369
2nd Goby,APART,0,0,j369
2nd Goby,EAT,0,NA,j369
2nd Goby,DEFENCE,0,NA,j369
2nd Goby,DASH,0,NA,j369
2nd Goby,OUT OF FRME,0,0,j369
2nd Goby,BLACK EYES,0,0,j369
2nd Goby,CHASE HETERO,0,NA,j369
2nd Goby,CHASE CON,0,NA,j369
2nd Goby,CHASE UNKNOWN,0,NA,j369
1st Shrimp,INSIDE,7,128.033,j37
1st Shrimp,EDGE,25,56.741,j37
1st Shrimp,NEAR,18,115.177,j37
1st Shrimp,AWAY,0,0,j37
1st Shrimp,CONTACT,1,300,j37
1st Shrimp,APART,0,0,j37
1st Shrimp,EAT,1,NA,j37
1st Shrimp,DEFENCE,0,NA,j37
1st Shrimp,DASH,1,NA,j37
1st Shrimp,OUT OF FRME,0,0,j37
1st Shrimp,BLACK EYES,0,0,j37
1st Shrimp,CHASE HETERO,0,NA,j37
1st Shrimp,CHASE CON,0,NA,j37
1st Shrimp,CHASE UNKNOWN,0,NA,j37
2nd Shrimp,INSIDE,2,298,j37
2nd Shrimp,EDGE,1,1.998,j37
2nd Shrimp,NEAR,0,0,j37
2nd Shrimp,AWAY,0,0,j37
2nd Shrimp,CONTACT,1,300,j37
2nd Shrimp,APART,0,0,j37
2nd Shrimp,EAT,0,NA,j37
2nd Shrimp,DEFENCE,0,NA,j37
2nd Shrimp,DASH,0,NA,j37
2nd Shrimp,OUT OF FRME,0,0,j37
2nd Shrimp,BLACK EYES,0,0,j37
2nd Shrimp,CHASE HETERO,0,NA,j37
2nd Shrimp,CHASE CON,0,NA,j37
2nd Shrimp,CHASE UNKNOWN,0,NA,j37
3rd Shrimp,INSIDE,0,0,j37
3rd Shrimp,EDGE,0,0,j37
3rd Shrimp,NEAR,0,0,j37
3rd Shrimp,AWAY,0,0,j37
3rd Shrimp,CONTACT,0,0,j37
3rd Shrimp,APART,0,0,j37
3rd Shrimp,EAT,0,NA,j37
3rd Shrimp,DEFENCE,0,NA,j37
3rd Shrimp,DASH,0,NA,j37
3rd Shrimp,OUT OF FRME,0,0,j37
3rd Shrimp,BLACK EYES,0,0,j37
3rd Shrimp,CHASE HETERO,0,NA,j37
3rd Shrimp,CHASE CON,0,NA,j37
3rd Shrimp,CHASE UNKNOWN,0,NA,j37
1st Goby,INSIDE,0,0,j37
1st Goby,EDGE,0,0,j37
1st Goby,NEAR,0,0,j37
1st Goby,AWAY,0,0,j37
1st Goby,CONTACT,0,0,j37
1st Goby,APART,0,0,j37
1st Goby,EAT,0,NA,j37
1st Goby,DEFENCE,0,NA,j37
1st Goby,DASH,0,NA,j37
1st Goby,OUT OF FRME,0,0,j37
1st Goby,BLACK EYES,0,0,j37
1st Goby,CHASE HETERO,0,NA,j37
1st Goby,CHASE CON,0,NA,j37
1st Goby,CHASE UNKNOWN,0,NA,j37
2nd Goby,INSIDE,0,0,j37
2nd Goby,EDGE,0,0,j37
2nd Goby,NEAR,0,0,j37
2nd Goby,AWAY,0,0,j37
2nd Goby,CONTACT,0,0,j37
2nd Goby,APART,0,0,j37
2nd Goby,EAT,0,NA,j37
2nd Goby,DEFENCE,0,NA,j37
2nd Goby,DASH,0,NA,j37
2nd Goby,OUT OF FRME,0,0,j37
2nd Goby,BLACK EYES,0,0,j37
2nd Goby,CHASE HETERO,0,NA,j37
2nd Goby,CHASE CON,0,NA,j37
2nd Goby,CHASE UNKNOWN,0,NA,j37
1st Shrimp,INSIDE,7,79.55,j370
1st Shrimp,EDGE,14,23.687,j370
1st Shrimp,NEAR,12,56.223,j370
1st Shrimp,AWAY,5,140.507,j370
1st Shrimp,CONTACT,7,217.469,j370
1st Shrimp,APART,7,82.518,j370
1st Shrimp,EAT,1,NA,j370
1st Shrimp,DEFENCE,0,NA,j370
1st Shrimp,DASH,0,NA,j370
1st Shrimp,OUT OF FRME,0,0,j370
1st Shrimp,BLACK EYES,0,0,j370
1st Shrimp,CHASE HETERO,0,NA,j370
1st Shrimp,CHASE CON,0,NA,j370
1st Shrimp,CHASE UNKNOWN,0,NA,j370
2nd Shrimp,INSIDE,9,167.65,j370
2nd Shrimp,EDGE,17,29.267,j370
2nd Shrimp,NEAR,11,13.552,j370
2nd Shrimp,AWAY,3,89.494,j370
2nd Shrimp,CONTACT,7,135.778,j370
2nd Shrimp,APART,7,148.705,j370
2nd Shrimp,EAT,0,NA,j370
2nd Shrimp,DEFENCE,0,NA,j370
2nd Shrimp,DASH,1,NA,j370
2nd Shrimp,OUT OF FRME,1,5.999,j370
2nd Shrimp,BLACK EYES,0,0,j370
2nd Shrimp,CHASE HETERO,0,NA,j370
2nd Shrimp,CHASE CON,0,NA,j370
2nd Shrimp,CHASE UNKNOWN,0,NA,j370
3rd Shrimp,INSIDE,0,0,j370
3rd Shrimp,EDGE,0,0,j370
3rd Shrimp,NEAR,0,0,j370
3rd Shrimp,AWAY,0,0,j370
3rd Shrimp,CONTACT,0,0,j370
3rd Shrimp,APART,0,0,j370
3rd Shrimp,EAT,0,NA,j370
3rd Shrimp,DEFENCE,0,NA,j370
3rd Shrimp,DASH,0,NA,j370
3rd Shrimp,OUT OF FRME,0,0,j370
3rd Shrimp,BLACK EYES,0,0,j370
3rd Shrimp,CHASE HETERO,0,NA,j370
3rd Shrimp,CHASE CON,0,NA,j370
3rd Shrimp,CHASE UNKNOWN,0,NA,j370
1st Goby,INSIDE,0,0,j370
1st Goby,EDGE,0,0,j370
1st Goby,NEAR,0,0,j370
1st Goby,AWAY,0,0,j370
1st Goby,CONTACT,0,0,j370
1st Goby,APART,0,0,j370
1st Goby,EAT,0,NA,j370
1st Goby,DEFENCE,0,NA,j370
1st Goby,DASH,0,NA,j370
1st Goby,OUT OF FRME,0,0,j370
1st Goby,BLACK EYES,0,0,j370
1st Goby,CHASE HETERO,0,NA,j370
1st Goby,CHASE CON,0,NA,j370
1st Goby,CHASE UNKNOWN,0,NA,j370
2nd Goby,INSIDE,0,0,j370
2nd Goby,EDGE,0,0,j370
2nd Goby,NEAR,0,0,j370
2nd Goby,AWAY,0,0,j370
2nd Goby,CONTACT,0,0,j370
2nd Goby,APART,0,0,j370
2nd Goby,EAT,0,NA,j370
2nd Goby,DEFENCE,0,NA,j370
2nd Goby,DASH,0,NA,j370
2nd Goby,OUT OF FRME,0,0,j370
2nd Goby,BLACK EYES,0,0,j370
2nd Goby,CHASE HETERO,0,NA,j370
2nd Goby,CHASE CON,0,NA,j370
2nd Goby,CHASE UNKNOWN,0,NA,j370
1st Shrimp,INSIDE,3,131.092,j371
1st Shrimp,EDGE,7,13.235,j371
1st Shrimp,NEAR,7,26.211,j371
1st Shrimp,AWAY,3,129.445,j371
1st Shrimp,CONTACT,4,161.372,j371
1st Shrimp,APART,3,138.622,j371
1st Shrimp,EAT,0,NA,j371
1st Shrimp,DEFENCE,0,NA,j371
1st Shrimp,DASH,0,NA,j371
1st Shrimp,OUT OF FRME,0,0,j371
1st Shrimp,BLACK EYES,0,0,j371
1st Shrimp,CHASE HETERO,0,NA,j371
1st Shrimp,CHASE CON,0,NA,j371
1st Shrimp,CHASE UNKNOWN,0,NA,j371
2nd Shrimp,INSIDE,5,210.707,j371
2nd Shrimp,EDGE,11,20.878,j371
2nd Shrimp,NEAR,10,24.83,j371
2nd Shrimp,AWAY,4,43.556,j371
2nd Shrimp,CONTACT,7,54.159,j371
2nd Shrimp,APART,7,245.828,j371
2nd Shrimp,EAT,0,NA,j371
2nd Shrimp,DEFENCE,0,NA,j371
2nd Shrimp,DASH,0,NA,j371
2nd Shrimp,OUT OF FRME,0,0,j371
2nd Shrimp,BLACK EYES,0,0,j371
2nd Shrimp,CHASE HETERO,0,NA,j371
2nd Shrimp,CHASE CON,0,NA,j371
2nd Shrimp,CHASE UNKNOWN,0,NA,j371
3rd Shrimp,INSIDE,0,0,j371
3rd Shrimp,EDGE,0,0,j371
3rd Shrimp,NEAR,0,0,j371
3rd Shrimp,AWAY,0,0,j371
3rd Shrimp,CONTACT,0,0,j371
3rd Shrimp,APART,0,0,j371
3rd Shrimp,EAT,0,NA,j371
3rd Shrimp,DEFENCE,0,NA,j371
3rd Shrimp,DASH,0,NA,j371
3rd Shrimp,OUT OF FRME,0,0,j371
3rd Shrimp,BLACK EYES,0,0,j371
3rd Shrimp,CHASE HETERO,0,NA,j371
3rd Shrimp,CHASE CON,0,NA,j371
3rd Shrimp,CHASE UNKNOWN,0,NA,j371
1st Goby,INSIDE,0,0,j371
1st Goby,EDGE,0,0,j371
1st Goby,NEAR,0,0,j371
1st Goby,AWAY,0,0,j371
1st Goby,CONTACT,0,0,j371
1st Goby,APART,0,0,j371
1st Goby,EAT,0,NA,j371
1st Goby,DEFENCE,0,NA,j371
1st Goby,DASH,0,NA,j371
1st Goby,OUT OF FRME,0,0,j371
1st Goby,BLACK EYES,0,0,j371
1st Goby,CHASE HETERO,0,NA,j371
1st Goby,CHASE CON,0,NA,j371
1st Goby,CHASE UNKNOWN,0,NA,j371
2nd Goby,INSIDE,0,0,j371
2nd Goby,EDGE,0,0,j371
2nd Goby,NEAR,0,0,j371
2nd Goby,AWAY,0,0,j371
2nd Goby,CONTACT,0,0,j371
2nd Goby,APART,0,0,j371
2nd Goby,EAT,0,NA,j371
2nd Goby,DEFENCE,0,NA,j371
2nd Goby,DASH,0,NA,j371
2nd Goby,OUT OF FRME,0,0,j371
2nd Goby,BLACK EYES,0,0,j371
2nd Goby,CHASE HETERO,0,NA,j371
2nd Goby,CHASE CON,0,NA,j371
2nd Goby,CHASE UNKNOWN,0,NA,j371
1st Shrimp,INSIDE,19,140.043,j372
1st Shrimp,EDGE,34,40.471,j372
1st Shrimp,NEAR,25,54.684,j372
1st Shrimp,AWAY,10,64.717,j372
1st Shrimp,CONTACT,18,169.925,j372
1st Shrimp,APART,18,130.04,j372
1st Shrimp,EAT,0,NA,j372
1st Shrimp,DEFENCE,0,NA,j372
1st Shrimp,DASH,0,NA,j372
1st Shrimp,OUT OF FRME,0,0,j372
1st Shrimp,BLACK EYES,0,0,j372
1st Shrimp,CHASE HETERO,0,NA,j372
1st Shrimp,CHASE CON,0,NA,j372
1st Shrimp,CHASE UNKNOWN,0,NA,j372
2nd Shrimp,INSIDE,3,286.996,j372
2nd Shrimp,EDGE,4,7.5,j372
2nd Shrimp,NEAR,2,5.496,j372
2nd Shrimp,AWAY,0,0,j372
2nd Shrimp,CONTACT,3,25.261,j372
2nd Shrimp,APART,4,274.733,j372
2nd Shrimp,EAT,0,NA,j372
2nd Shrimp,DEFENCE,0,NA,j372
2nd Shrimp,DASH,0,NA,j372
2nd Shrimp,OUT OF FRME,0,0,j372
2nd Shrimp,BLACK EYES,0,0,j372
2nd Shrimp,CHASE HETERO,0,NA,j372
2nd Shrimp,CHASE CON,0,NA,j372
2nd Shrimp,CHASE UNKNOWN,0,NA,j372
3rd Shrimp,INSIDE,0,0,j372
3rd Shrimp,EDGE,0,0,j372
3rd Shrimp,NEAR,0,0,j372
3rd Shrimp,AWAY,0,0,j372
3rd Shrimp,CONTACT,0,0,j372
3rd Shrimp,APART,0,0,j372
3rd Shrimp,EAT,0,NA,j372
3rd Shrimp,DEFENCE,0,NA,j372
3rd Shrimp,DASH,0,NA,j372
3rd Shrimp,OUT OF FRME,0,0,j372
3rd Shrimp,BLACK EYES,0,0,j372
3rd Shrimp,CHASE HETERO,0,NA,j372
3rd Shrimp,CHASE CON,0,NA,j372
3rd Shrimp,CHASE UNKNOWN,0,NA,j372
1st Goby,INSIDE,0,0,j372
1st Goby,EDGE,0,0,j372
1st Goby,NEAR,0,0,j372
1st Goby,AWAY,0,0,j372
1st Goby,CONTACT,0,0,j372
1st Goby,APART,0,0,j372
1st Goby,EAT,0,NA,j372
1st Goby,DEFENCE,0,NA,j372
1st Goby,DASH,0,NA,j372
1st Goby,OUT OF FRME,0,0,j372
1st Goby,BLACK EYES,0,0,j372
1st Goby,CHASE HETERO,0,NA,j372
1st Goby,CHASE CON,0,NA,j372
1st Goby,CHASE UNKNOWN,0,NA,j372
2nd Goby,INSIDE,0,0,j372
2nd Goby,EDGE,0,0,j372
2nd Goby,NEAR,0,0,j372
2nd Goby,AWAY,0,0,j372
2nd Goby,CONTACT,0,0,j372
2nd Goby,APART,0,0,j372
2nd Goby,EAT,0,NA,j372
2nd Goby,DEFENCE,0,NA,j372
2nd Goby,DASH,0,NA,j372
2nd Goby,OUT OF FRME,0,0,j372
2nd Goby,BLACK EYES,0,0,j372
2nd Goby,CHASE HETERO,0,NA,j372
2nd Goby,CHASE CON,0,NA,j372
2nd Goby,CHASE UNKNOWN,0,NA,j372
1st Shrimp,INSIDE,12,82.33,j373
1st Shrimp,EDGE,29,67.459,j373
1st Shrimp,NEAR,26,84.116,j373
1st Shrimp,AWAY,9,66.02,j373
1st Shrimp,CONTACT,11,228.203,j373
1st Shrimp,APART,10,71.777,j373
1st Shrimp,EAT,0,NA,j373
1st Shrimp,DEFENCE,0,NA,j373
1st Shrimp,DASH,0,NA,j373
1st Shrimp,OUT OF FRME,0,0,j373
1st Shrimp,BLACK EYES,0,0,j373
1st Shrimp,CHASE HETERO,0,NA,j373
1st Shrimp,CHASE CON,0,NA,j373
1st Shrimp,CHASE UNKNOWN,0,NA,j373
2nd Shrimp,INSIDE,0,0,j373
2nd Shrimp,EDGE,0,0,j373
2nd Shrimp,NEAR,0,0,j373
2nd Shrimp,AWAY,0,0,j373
2nd Shrimp,CONTACT,0,0,j373
2nd Shrimp,APART,0,0,j373
2nd Shrimp,EAT,0,NA,j373
2nd Shrimp,DEFENCE,0,NA,j373
2nd Shrimp,DASH,0,NA,j373
2nd Shrimp,OUT OF FRME,0,0,j373
2nd Shrimp,BLACK EYES,0,0,j373
2nd Shrimp,CHASE HETERO,0,NA,j373
2nd Shrimp,CHASE CON,0,NA,j373
2nd Shrimp,CHASE UNKNOWN,0,NA,j373
3rd Shrimp,INSIDE,0,0,j373
3rd Shrimp,EDGE,0,0,j373
3rd Shrimp,NEAR,0,0,j373
3rd Shrimp,AWAY,0,0,j373
3rd Shrimp,CONTACT,0,0,j373
3rd Shrimp,APART,0,0,j373
3rd Shrimp,EAT,0,NA,j373
3rd Shrimp,DEFENCE,0,NA,j373
3rd Shrimp,DASH,0,NA,j373
3rd Shrimp,OUT OF FRME,0,0,j373
3rd Shrimp,BLACK EYES,0,0,j373
3rd Shrimp,CHASE HETERO,0,NA,j373
3rd Shrimp,CHASE CON,0,NA,j373
3rd Shrimp,CHASE UNKNOWN,0,NA,j373
1st Goby,INSIDE,0,0,j373
1st Goby,EDGE,0,0,j373
1st Goby,NEAR,0,0,j373
1st Goby,AWAY,0,0,j373
1st Goby,CONTACT,0,0,j373
1st Goby,APART,0,0,j373
1st Goby,EAT,0,NA,j373
1st Goby,DEFENCE,0,NA,j373
1st Goby,DASH,0,NA,j373
1st Goby,OUT OF FRME,0,0,j373
1st Goby,BLACK EYES,0,0,j373
1st Goby,CHASE HETERO,0,NA,j373
1st Goby,CHASE CON,0,NA,j373
1st Goby,CHASE UNKNOWN,0,NA,j373
2nd Goby,INSIDE,0,0,j373
2nd Goby,EDGE,0,0,j373
2nd Goby,NEAR,0,0,j373
2nd Goby,AWAY,0,0,j373
2nd Goby,CONTACT,0,0,j373
2nd Goby,APART,0,0,j373
2nd Goby,EAT,0,NA,j373
2nd Goby,DEFENCE,0,NA,j373
2nd Goby,DASH,0,NA,j373
2nd Goby,OUT OF FRME,0,0,j373
2nd Goby,BLACK EYES,0,0,j373
2nd Goby,CHASE HETERO,0,NA,j373
2nd Goby,CHASE CON,0,NA,j373
2nd Goby,CHASE UNKNOWN,0,NA,j373
1st Shrimp,INSIDE,16,145.584,j374
1st Shrimp,EDGE,27,67.655,j374
1st Shrimp,NEAR,17,54.701,j374
1st Shrimp,AWAY,5,31.998,j374
1st Shrimp,CONTACT,11,216.463,j374
1st Shrimp,APART,11,83.516,j374
1st Shrimp,EAT,0,NA,j374
1st Shrimp,DEFENCE,0,NA,j374
1st Shrimp,DASH,0,NA,j374
1st Shrimp,OUT OF FRME,0,0,j374
1st Shrimp,BLACK EYES,0,0,j374
1st Shrimp,CHASE HETERO,0,NA,j374
1st Shrimp,CHASE CON,0,NA,j374
1st Shrimp,CHASE UNKNOWN,0,NA,j374
2nd Shrimp,INSIDE,0,0,j374
2nd Shrimp,EDGE,0,0,j374
2nd Shrimp,NEAR,0,0,j374
2nd Shrimp,AWAY,0,0,j374
2nd Shrimp,CONTACT,0,0,j374
2nd Shrimp,APART,0,0,j374
2nd Shrimp,EAT,0,NA,j374
2nd Shrimp,DEFENCE,0,NA,j374
2nd Shrimp,DASH,0,NA,j374
2nd Shrimp,OUT OF FRME,0,0,j374
2nd Shrimp,BLACK EYES,0,0,j374
2nd Shrimp,CHASE HETERO,0,NA,j374
2nd Shrimp,CHASE CON,0,NA,j374
2nd Shrimp,CHASE UNKNOWN,0,NA,j374
3rd Shrimp,INSIDE,0,0,j374
3rd Shrimp,EDGE,0,0,j374
3rd Shrimp,NEAR,0,0,j374
3rd Shrimp,AWAY,0,0,j374
3rd Shrimp,CONTACT,0,0,j374
3rd Shrimp,APART,0,0,j374
3rd Shrimp,EAT,0,NA,j374
3rd Shrimp,DEFENCE,0,NA,j374
3rd Shrimp,DASH,0,NA,j374
3rd Shrimp,OUT OF FRME,0,0,j374
3rd Shrimp,BLACK EYES,0,0,j374
3rd Shrimp,CHASE HETERO,0,NA,j374
3rd Shrimp,CHASE CON,0,NA,j374
3rd Shrimp,CHASE UNKNOWN,0,NA,j374
1st Goby,INSIDE,0,0,j374
1st Goby,EDGE,0,0,j374
1st Goby,NEAR,0,0,j374
1st Goby,AWAY,0,0,j374
1st Goby,CONTACT,0,0,j374
1st Goby,APART,0,0,j374
1st Goby,EAT,0,NA,j374
1st Goby,DEFENCE,0,NA,j374
1st Goby,DASH,0,NA,j374
1st Goby,OUT OF FRME,0,0,j374
1st Goby,BLACK EYES,0,0,j374
1st Goby,CHASE HETERO,0,NA,j374
1st Goby,CHASE CON,0,NA,j374
1st Goby,CHASE UNKNOWN,0,NA,j374
2nd Goby,INSIDE,0,0,j374
2nd Goby,EDGE,0,0,j374
2nd Goby,NEAR,0,0,j374
2nd Goby,AWAY,0,0,j374
2nd Goby,CONTACT,0,0,j374
2nd Goby,APART,0,0,j374
2nd Goby,EAT,0,NA,j374
2nd Goby,DEFENCE,0,NA,j374
2nd Goby,DASH,0,NA,j374
2nd Goby,OUT OF FRME,0,0,j374
2nd Goby,BLACK EYES,0,0,j374
2nd Goby,CHASE HETERO,0,NA,j374
2nd Goby,CHASE CON,0,NA,j374
2nd Goby,CHASE UNKNOWN,0,NA,j374
1st Shrimp,INSIDE,16,144.234,j375
1st Shrimp,EDGE,26,94.508,j375
1st Shrimp,NEAR,12,25.492,j375
1st Shrimp,AWAY,2,35.711,j375
1st Shrimp,CONTACT,13,237.895,j375
1st Shrimp,APART,12,62.081,j375
1st Shrimp,EAT,0,NA,j375
1st Shrimp,DEFENCE,0,NA,j375
1st Shrimp,DASH,0,NA,j375
1st Shrimp,OUT OF FRME,0,0,j375
1st Shrimp,BLACK EYES,0,0,j375
1st Shrimp,CHASE HETERO,0,NA,j375
1st Shrimp,CHASE CON,0,NA,j375
1st Shrimp,CHASE UNKNOWN,0,NA,j375
2nd Shrimp,INSIDE,0,0,j375
2nd Shrimp,EDGE,0,0,j375
2nd Shrimp,NEAR,0,0,j375
2nd Shrimp,AWAY,0,0,j375
2nd Shrimp,CONTACT,0,0,j375
2nd Shrimp,APART,0,0,j375
2nd Shrimp,EAT,0,NA,j375
2nd Shrimp,DEFENCE,0,NA,j375
2nd Shrimp,DASH,0,NA,j375
2nd Shrimp,OUT OF FRME,0,0,j375
2nd Shrimp,BLACK EYES,0,0,j375
2nd Shrimp,CHASE HETERO,0,NA,j375
2nd Shrimp,CHASE CON,0,NA,j375
2nd Shrimp,CHASE UNKNOWN,0,NA,j375
3rd Shrimp,INSIDE,0,0,j375
3rd Shrimp,EDGE,0,0,j375
3rd Shrimp,NEAR,0,0,j375
3rd Shrimp,AWAY,0,0,j375
3rd Shrimp,CONTACT,0,0,j375
3rd Shrimp,APART,0,0,j375
3rd Shrimp,EAT,0,NA,j375
3rd Shrimp,DEFENCE,0,NA,j375
3rd Shrimp,DASH,0,NA,j375
3rd Shrimp,OUT OF FRME,0,0,j375
3rd Shrimp,BLACK EYES,0,0,j375
3rd Shrimp,CHASE HETERO,0,NA,j375
3rd Shrimp,CHASE CON,0,NA,j375
3rd Shrimp,CHASE UNKNOWN,0,NA,j375
1st Goby,INSIDE,0,0,j375
1st Goby,EDGE,0,0,j375
1st Goby,NEAR,0,0,j375
1st Goby,AWAY,0,0,j375
1st Goby,CONTACT,0,0,j375
1st Goby,APART,0,0,j375
1st Goby,EAT,0,NA,j375
1st Goby,DEFENCE,0,NA,j375
1st Goby,DASH,0,NA,j375
